Bankrupt, Operating_Gross_Margin, Aftertax_net_Interest_Rate, Operating_Expense_Rate,Cash_flow_rate, Interest_bearing_debt_interest_rate,Tax_rate,Net_Value_Per_Share,Cash_Reinvestment,Debt_ratio,Total_Asset_Turnover,Operating_profit_per_person,Cash_to_Total_Assets,Total_income_to_Total_expense,Cash_Flow_to_Sales, Operating Profit Rate
0,0.596167428,0.809282758,8450000000,0.468627698,0.000283028,0,0.172306266,0.38088186,0.057623122,0.181409295,0.390131386,0.033640321,0.002161385,0.671574689,0.998925526
0,0.59376036,0.809095404,0.000116908,0.463974233,0.000667067,0,0.16762884,0.380416154,0.132720622,0.04197901,0.387553425,0.005713475,0.002041832,0.671561612,0.99885458
0,0.6075974,0.809353976,0.000172761,0.461783381,0.000621062,0.256706144,0.180818339,0.377314556,0.141608973,0.107946027,0.395140318,0.074020209,0.002286195,0.671576227,0.999010454
0,0.59838712,0.809314527,683000000,0.454675692,0.000380038,0.347606033,0.17462391,0.361080064,0.116516008,0.190404798,0.392754574,0.047452913,0.002254398,0.671573402,0.998977292
0,0.603323772,0.809423632,4120000000,0.477584023,0,0.193744306,0.199485905,0.384197683,0.070018442,0.170914543,0.39635015,0.156697426,0.002911753,0.671586156,0.999083595
0,0.628662852,0.809656946,0.000185712,0.486025347,0.000424042,0.213584371,0.187392019,0.389516039,0.117785773,0.086956522,0.399606522,0.115264597,0.002636822,0.671590707,0.999345541
0,0.604073279,0.809313355,0.000158538,0.461266702,0.000387039,0,0.169440816,0.376038523,0.144995012,0.128935532,0.392460596,0.027262061,0.002239172,0.671571768,0.998978331
0,0.598552876,0.809464254,0.000102223,0.463861839,0.000247025,0,0.198516708,0.376783652,0.120446232,0.049475262,0.391115081,0.008682899,0.002487818,0.671573157,0.998946094
0,0.598891595,0.809328718,683000000,0.463247863,0.000393039,0,0.167881674,0.377593979,0.151253137,0.104947526,0.394314918,0.027512047,0.002280642,0.671575987,0.99898538
0,0.608274838,0.809310881,0.000147205,0.478364074,0.000152015,0.707359044,0.167670979,0.380919116,0.055688243,0.067466267,0.394077475,0.039131584,0.002234369,0.671587335,0.999057019
0,0.59605212,0.809251902,3850000000,0.464173859,0.000393039,0,0.155872066,0.379298461,0.133688061,0.148425787,0.392607585,0.013304377,0.001973062,0.671571514,0.99896955
0,0.595583678,0.809273775,4950000000,0.462719442,0.000417042,0,0.159875269,0.378795499,0.208906491,0.085457271,0.391465593,0.016834174,0.002180413,0.671573433,0.998951178
0,0.596498941,0.8091122,9200000000,0.460775186,0.000236024,0,0.169988622,0.374408554,0.118269492,0.03898051,0.390628887,0.010282547,0.002020711,0.671560505,0.998923215
0,0.609449545,0.809307626,0.000270011,0.460993265,0.000136014,0,0.177194387,0.375498305,0.089034677,0.04047976,0.391714344,0.015931434,0.002230692,0.671563975,0.998953835
0,0.596498941,0.809222477,0.000118296,0.464289609,0.000353035,0,0.167502423,0.378236653,0.134685733,0.076461769,0.3876778,0.008523361,0.002111022,0.671573443,0.998897102
0,0.600455469,0.809564636,0.000183399,0.460820479,0.000169017,0.016398421,0.176351608,0.374837003,0.156362427,0.011994003,0.387768255,0.004548787,0.002456525,0.671549294,0.998895484
0,0.594531486,0.809300726,3890000000,0.45442574,0.000156016,0,0.180059837,0.368615178,0.092571878,0.095952024,0.390900251,0.002397241,0.002196386,0.67157251,0.998944938
0,0.602949019,0.809410352,0.000105114,0.468043918,0.000281028,0.05921652,0.181155451,0.378171454,0.119478792,0.088455772,0.394280998,0.024625961,0.002400302,0.671571248,0.999013804
0,0.598401534,0.809338353,5200000000,0.474873137,0.000332033,0.235550157,0.178500695,0.38192504,0.121474136,0.082458771,0.394280998,0.038913158,0.002354659,0.671561009,0.998993815
0,0.599994235,0.809406316,7920000000,0.464276188,0.00019502,0.085737423,0.177531499,0.376634626,0.10511836,0.061469265,0.393579973,0.005999868,0.002524944,0.671571618,0.998992082
0,0.591821733,0.808990465,6330000000,0.460753378,0.000223022,0,0.165353335,0.375274766,0.126281102,0.025487256,0.389769566,0.012475489,0.002015426,0.671538719,0.998877112
0,0.597378169,0.809308538,6800000000,0.468270384,0.000394039,0.717481526,0.16969365,0.381803957,0.096502101,0.098950525,0.391997015,0.025567377,0.002234814,0.671567214,0.998961462
0,0.598877182,0.809273645,0.00010442,0.464217475,0.000713071,0,0.174371076,0.377761633,0.089216072,0.113943028,0.391465593,0.056063078,0.002168514,0.671568305,0.998949098
0,0.597695268,0.809335228,657000000,0.462355418,0.000363036,0.002226946,0.176899414,0.377584665,0.100341627,0.12143928,0.392652812,0.040475756,0.002306594,0.671576069,0.998968972
0,0.596743972,0.809287055,6480000000,0.462952618,0.000348035,0,0.174244659,0.378236653,0.120778789,0.112443778,0.391567355,0.032418434,0.002178272,0.67157389,0.998954413
0,0.611871027,0.809788705,7830000000,0.487246588,0.000382038,0.094847657,0.198558847,0.380798033,0.035069686,0.065967016,0.402772438,0.036479219,0.003660156,0.671572507,0.999185508
0,0.597270067,0.809327807,6490000000,0.472724223,0.000239024,0,0.173275462,0.379466115,0.027692959,0.11994003,0.39208747,0.034437804,0.002298405,0.671569268,0.998962848
0,0.598437568,0.809335619,8480000000,0.466485494,0.000391039,0.286466242,0.168092369,0.391425431,0.136076428,0.100449775,0.392200538,0.004675951,0.002286111,0.671572021,0.998961693
0,0.601377939,0.809324031,0.000100026,0.46537497,0.000232023,0.276242535,0.177278665,0.381096084,0.099313723,0.148425787,0.393387757,0.030395009,0.002263498,0.67157715,0.998993584
0,0.598279018,0.809354627,3930000000,0.474017597,0.00019902,0.279481729,0.180312671,0.386516896,0.077364936,0.133433283,0.395897877,0.002362271,0.002462259,0.671572511,0.999004445
0,0.598221364,0.80929669,3690000000,0.462243024,0.000354035,0,0.171547765,0.37795723,0.139129909,0.076461769,0.396485833,0.004236019,0.00220637,0.671572799,0.999005947
0,0.599208694,0.809352544,4850000000,0.483609706,0.000290029,0.249924081,0.179849142,0.383424612,0.086555613,0.076461769,0.396791117,0.058494524,0.00236359,0.671588569,0.999010338
0,0.59452428,0.80908564,0.000143736,0.469758352,0.000217022,0,0.174328937,0.381701501,0.100220697,0.089955022,0.388152688,0.025326939,0.002021355,0.67157208,0.998839906
0,0.597680854,0.8092243,0.000146396,0.474634928,0.000182018,0,0.17462391,0.379633769,0.033709224,0.056971514,0.390165306,0.037988584,0.002101025,0.67157047,0.998887858
0,0.605795702,0.809418945,0.000155647,0.476622799,0.000463046,0.010426156,0.170283595,0.386116389,0.08081144,0.133433283,0.394258384,0.037260019,0.002391463,0.671560868,0.999008836
0,0.599720376,0.809331843,0.00011078,0.46156698,0.000312031,0,0.196999705,0.375563504,0.054176618,0.094452774,0.391861333,0.020077999,0.002282327,0.671574992,0.998959151
0,0.605363294,0.809373506,0.000105345,0.466227154,0.000455046,0.157303371,0.180059837,0.384728587,0.13598573,0.151424288,0.398803736,0.038989609,0.002339642,0.671575585,0.999051588
0,0.601976102,0.809314787,0.000140961,0.462868742,0.000140014,0,0.176351608,0.377715063,0.089246304,0.070464768,0.391985708,0.032718875,0.002242013,0.671581475,0.99896227
0,0.602105825,0.809344472,0.000113324,0.463529688,0.000183018,0,0.194639922,0.378506762,0.055688243,0.043478261,0.392901563,0.006847909,0.002285026,0.671572152,0.99899185
0,0.596909728,0.809236408,0.000117834,0.461196246,0.000153015,0,0.16598542,0.376047837,0.071167276,0.109445277,0.390414057,0.007889142,0.002110433,0.671570894,0.998904266
0,0.598675392,0.809307105,6740000000,0.457290959,0.000144014,0.922866687,0.196494037,0.373905592,0.034102246,0.124437781,0.393387757,0.007273974,0.002231003,0.671572472,0.998982838
0,0.600916704,0.809427798,9160000000,0.476015534,0.000305031,0,0.224895706,0.380611751,0.07449285,0.152923538,0.393399064,0.026433316,0.002389637,0.671576761,0.998994624
0,0.600995979,0.809362049,613000000,0.462454392,0.00029703,0.28454297,0.178795668,0.376876793,0.139674094,0.212893553,0.396881572,0.056438333,0.002430028,0.671580161,0.999026284
0,0.596160221,0.808693225,0.000208955,0.460166243,0.000588059,0,0.147107159,0.372778585,0.157843819,0.073463268,0.388254449,0.01451845,0.001971658,0.671575418,0.998796922
0,0.605197538,0.809349029,0.000124887,0.46527935,0.00020002,0.282417249,0.187518436,0.38187847,0.127006681,0.245877061,0.395332534,0.030874093,0.002303584,0.671570702,0.999029865
0,0.604938094,0.809390822,8560000000,0.46716657,0.000421042,0.228363195,0.200665796,0.379242577,0.133567131,0.415292354,0.403857896,0.109023687,0.002449533,0.671574975,0.999065107
0,0.59975641,0.809376761,5690000000,0.46483145,0.000361036,0,0.175213855,0.379959763,0.160383348,0.11994003,0.39463151,0.067160119,0.002436095,0.671574037,0.999010685
0,0.592982026,0.80924448,7180000000,0.454375414,0.002145215,0,0.168766592,0.372182482,0.059618466,0.191904048,0.387723028,0.041986575,0.002021365,0.671573449,0.998887165
0,0.593954943,0.808984216,0.000118065,0.461447875,0.000526053,0,0.162066495,0.376336575,0.13646945,0.04197901,0.387315981,0.010642759,0.001956773,0.671575987,0.998856545
0,0.605219159,0.809355669,0.000143621,0.464755962,0.000385039,0.233626885,0.18035481,0.385184978,0.147927563,0.110944528,0.395411682,0.089185846,0.002302972,0.671578937,0.99900976
0,0.594697243,0.809219743,8480000000,0.460659437,0.000290029,0,0.16762884,0.373942849,0.144632222,0.188905547,0.389407747,0.031860812,0.00203576,0.671569234,0.998901724
0,0.600967151,0.809390041,3560000000,0.491670231,0,0.226844822,0.196873288,0.379084237,0.039211537,0.173913043,0.395343841,0.190375357,0.002789703,0.671573525,0.999051357
0,0.628396201,0.809670226,0.000169292,0.488555061,0.000334033,0.167020954,0.191563777,0.389171417,0.081597485,0.101949025,0.398159246,0.190048613,0.002712829,0.671609204,0.999357673
0,0.603143603,0.809324161,0.00013356,0.461642468,0.000252025,0.191011236,0.170747124,0.376699825,0.150376394,0.163418291,0.393025938,0.022151757,0.002259854,0.671571466,0.998988384
1,0.665150838,0.761550328,0.003824214,0.461744798,0.000364036,0,0.144073153,0.378208711,0.246576171,0,0.391284684,0.006327298,0.001738837,0.671415452,0.996294747
0,0.597846611,0.809621402,0.000109392,0.466530787,0.000212021,0,0.203025578,0.376820908,0.105511383,0.053973013,0.389701725,0.003930127,0.002729466,0.671569082,0.998927606
0,0.596628663,0.809340175,5790000000,0.461900808,0.000337034,0,0.169988622,0.376681197,0.131178765,0.115442279,0.391804799,0.027788979,0.002300012,0.671572064,0.998959382
0,0.607258681,0.809294216,0.000169523,0.485961601,0.00030203,0,0.167460284,0.379987705,0.044925477,0.059970015,0.393206847,0.164609565,0.002216151,0.671650072,0.999018426
0,0.594668416,0.809293825,3150000000,0.459594206,0.000282028,0,0.159622435,0.374073246,0.13779968,0.175412294,0.391352525,0.009916553,0.002148258,0.671571908,0.998954529
0,0.594553107,0.809269869,4130000000,0.462400711,0.000312031,0,0.157473347,0.378096941,0.211385555,0.100449775,0.390911558,0.015175691,0.002129279,0.671571383,0.998942858
0,0.597457444,0.809268827,0.000100488,0.462434262,0.000147015,0,0.169230121,0.378879326,0.10632766,0.046476762,0.390300988,0.011085261,0.002174056,0.671572239,0.998930264
0,0.60705689,0.809102305,0.000314531,0.461416002,0.000119012,0,0.171589904,0.376262062,0.081143997,0.044977511,0.389260758,0.014834851,0.00213181,0.671569366,0.998870295
0,0.597868231,0.80928354,6870000000,0.463932295,0.000293029,0,0.166575366,0.378096941,0.137708982,0.095952024,0.392630198,0.019842636,0.002186683,0.671576832,0.998968625
0,0.604102106,0.809478705,0.000244456,0.461147597,0.000135014,0,0.182082508,0.375656645,0.134292711,0.014992504,0.389204224,0.007851748,0.002371288,0.671579897,0.998892826
0,0.593659465,0.809283019,3870000000,0.474760742,0.000145015,0,0.178458556,0.382344175,0.077123076,0.11844078,0.389713032,0.000943527,0.002093502,0.671571763,0.998931188
0,0.601983309,0.809420247,9520000000,0.468283804,0.000242024,0,0.183009566,0.381189225,0.117967168,0.098950525,0.394710658,0.028605852,0.002449072,0.671574316,0.999008143
0,0.596989002,0.809340566,5760000000,0.462060173,0.000259026,0.323514526,0.178374278,0.376038523,0.134443873,0.073463268,0.392279686,0.104598035,0.002358754,0.671608193,0.998965621
0,0.598372706,0.809378584,6880000000,0.471768031,0.000274027,0.168640551,0.177868611,0.377556723,0.094809082,0.07946027,0.393014631,0.002702001,0.002440095,0.671570592,0.998976598
0,0.595374681,0.808971196,4630000000,0.461476393,0.000191019,0,0.16147655,0.376364517,0.13610666,0.029985007,0.391635196,0.016867904,0.002015504,0.671577167,0.998951062
0,0.597709682,0.809272212,657000000,0.457722084,0.000229023,0,0.170030761,0.372741329,0.101883484,0.103448276,0.392584971,0.008764596,0.002137873,0.671566251,0.998969088
0,0.600001441,0.809246433,9740000000,0.474391686,0.000833083,0,0.173191185,0.38156179,0.081083532,0.134932534,0.392539744,0.102636176,0.002146705,0.671584219,0.998974172
0,0.598286225,0.809309709,6230000000,0.466418392,0.000260026,0.341431319,0.174918882,0.379372974,0.093630015,0.109445277,0.393568666,0.0267264,0.002237881,0.671566696,0.998981682
0,0.59993658,0.809361658,4810000000,0.466106372,0.000264026,0.088470493,0.178837807,0.381422078,0.115488104,0.127436282,0.396892879,0.020015126,0.002405714,0.671569,0.999022355
0,0.609024345,0.809665148,8530000000,0.479600413,0.000330033,0.116003644,0.198348152,0.376923364,0.032923179,0.068965517,0.401630447,0.074013967,0.003129874,0.671592801,0.999131778
0,0.597904265,0.809297341,4640000000,0.472895331,0.000218022,0,0.175298133,0.378450877,0.021979019,0.136431784,0.394473214,0.025242675,0.00221632,0.671569498,0.998991388
0,0.600686087,0.809117798,0.000159694,0.459340899,0.000276028,0,0.162235051,0.37011475,0.141729903,0.07946027,0.385631261,0.003689111,0.002089553,0.671571588,0.998922869
0,0.6007005,0.809297471,9900000000,0.467869455,0.000185019,0,0.175508828,0.381990239,0.091392811,0.157421289,0.392992017,0.047788041,0.002213123,0.671575882,0.998983762
0,0.600066302,0.809385094,33800000,0.465359872,0.000170017,0.094442757,0.182040369,0.381505905,0.097318378,0.151424288,0.400092716,0.000990312,0.002560874,0.671572017,0.999038763
0,0.598134882,0.809144489,3300000000,0.465928554,0.000287029,0,0.164384139,0.386293357,0.135653173,0.095952024,0.397559983,0.005687602,0.002053336,0.671572516,0.999008605
0,0.598891595,0.809414909,4860000000,0.471345294,0.000250025,0,0.180734061,0.378730301,0.085860265,0.08095952,0.39613532,0.051603652,0.002596845,0.671570004,0.999005138
0,0.602509405,0.809347336,0.000126738,0.465440393,0.000181018,0,0.173949686,0.379522,0.096018381,0.127436282,0.392878949,0.026552056,0.002302386,0.671572675,0.998984918
0,0.604599374,0.809507609,0.000150212,0.480658933,0.000149015,0,0.17913278,0.380099475,0.026332497,0.058470765,0.392777187,0.041121469,0.002521589,0.671575252,0.998995086
0,0.603222877,0.809356711,0.000156572,0.46731587,0.000275028,0.166211155,0.171884876,0.378935211,0.081476555,0.125937031,0.392211845,0.03284605,0.002305326,0.671570596,0.998966661
0,0.598401534,0.809326765,9660000000,0.455133657,0.000150015,0,0.195946231,0.368484781,0.064727756,0.104947526,0.391341218,0.026170786,0.002275834,0.671574764,0.998949329
0,0.605810115,0.809377542,0.000125928,0.471752934,0.000247025,0.230387691,0.175719523,0.384933497,0.139250839,0.122938531,0.396881572,0.074643783,0.00234765,0.67158324,0.999043153
0,0.602314821,0.809222998,0.000176808,0.461556914,0.000129013,0,0.173907547,0.376448344,0.08761375,0.061469265,0.391126388,0.126309989,0.002144981,0.671628126,0.998931997
0,0.600736534,0.808870423,0.000123269,0.462382258,0.000169017,0,0.182714593,0.372610931,0.075913777,0.04047976,0.391917867,0.067385216,0.002021905,0.671626012,0.998959959
0,0.594971101,0.809229247,0.000103263,0.475921592,0.000148015,0,0.163794193,0.38172013,0.040813859,0.107946027,0.389961783,0.041565205,0.002060776,0.671582803,0.998887511
0,0.595756641,0.809246954,9970000000,0.465284383,0.000153015,0,0.194049977,0.37816214,0.038123167,0.106446777,0.388017005,0.012557577,0.002102642,0.671574109,0.998903803
0,0.600952738,0.809477924,0.000101529,0.461798478,0.000125013,0.065290009,0.224811428,0.368112216,0.096653264,0.151424288,0.393059858,0.028188208,0.002606907,0.671573495,0.99898538
0,0.601305871,0.809366606,6230000000,0.466455298,0.000291029,0.226946047,0.180101976,0.383387355,0.133748526,0.20089955,0.397051175,0.059321258,0.002420216,0.671573412,0.999030097
0,0.584132086,0.808608727,0.000186522,0.461895775,0.000473047,0,0.15035186,0.378134198,0.188469329,0.074962519,0.38448927,0.020665159,0.001959552,0.671573206,0.99862649
0,0.605954251,0.809358533,0.000125928,0.462248056,0.000167017,0.263386982,0.19021533,0.375880183,0.151615926,0.298350825,0.397288619,0.100705381,0.002317433,0.671583437,0.999041074
0,0.60472189,0.809395249,8190000000,0.475401558,0.000315032,0.159935216,0.195819814,0.387960583,0.137648517,0.373313343,0.404208408,0.40027821,0.002452372,0.671605872,0.999065223
0,0.600044682,0.809379755,5410000000,0.466431813,0.000292029,0,0.177362943,0.383452554,0.158055446,0.122938531,0.395400375,0.053417509,0.002457861,0.67156844,0.99901808
0,0.594992721,0.80928393,5840000000,0.471316776,0.000261026,0,0.167291728,0.379931821,0.048916165,0.23988006,0.389939169,0.060134654,0.002145437,0.671574575,0.998932921
0,0.595432335,0.809317261,0.000423692,0.459869321,0.000641064,0.51007187,0.157936876,0.374939458,0.064123107,0.011994003,0.387349902,0.053916662,0.002232903,0.6716728,0.998574841
0,0.603842661,0.809371162,0.000126738,0.46025683,0.00029703,0.139993927,0.180860478,0.372452591,0.14874384,0.133433283,0.395762194,0.074126548,0.002320705,0.671568729,0.999006872
0,0.597392583,0.809308147,6670000000,0.459755249,0.000260026,0.779228667,0.167755257,0.371306956,0.149892675,0.206896552,0.392064856,0.012778668,0.002234452,0.671568885,0.998963079
0,0.601096874,0.809398243,3260000000,0.485637838,0,0.235347707,0.19843243,0.382102008,0.050095232,0.20089955,0.396044866,0.296492823,0.002909269,0.671595866,0.999056441
0,0.624785598,0.809604997,0.000197738,0.483915016,0.000278028,0.084219051,0.183936623,0.385604113,0.070320767,0.082458771,0.396904186,0.094263692,0.002544144,0.671534258,0.999271359
0,0.598985284,0.809270259,0.000129629,0.4624762,0.000252025,0,0.167081033,0.378106255,0.166187986,0.143928036,0.390640194,0.061674796,0.002165182,0.67158359,0.998925642
1,0.598293432,0.808234409,0.000533894,0.465178699,0.000409041,0,0.126079811,0.387532134,0.293708619,0.086956522,0.378892381,0.02347838,0.001983958,0.671562512,0.998510596
0,0.599446518,0.809591847,0.000109161,0.467627891,0.000215022,0,0.203194134,0.376820908,0.109290444,0.049475262,0.391409059,0.033963913,0.002637632,0.671597224,0.998953489
0,0.596167428,0.809311532,5570000000,0.463667245,0.000254025,0.130175119,0.173401879,0.378311166,0.145297337,0.113943028,0.391239456,0.021402326,0.00224583,0.671571477,0.998954298
0,0.606955995,0.80922417,0.000183862,0.483312784,0.000440044,0,0.178079306,0.37836705,0.052634761,0.046476762,0.392698039,0.175518905,0.002159222,0.671617223,0.998999245
0,0.587620173,0.809171049,3250000000,0.46278151,0.000275028,0,0.155956344,0.378208711,0.143543852,0.134932534,0.382725402,0.010392877,0.001503522,0.671572175,0.998840599
0,0.590423615,0.809152431,4720000000,0.461793446,0.000322032,0,0.156167039,0.376969934,0.205399522,0.100449775,0.386988083,0.023391944,0.001918293,0.671574661,0.998870641
0,0.606494761,0.808974451,0.000317653,0.459260378,0.000166017,0,0.167586701,0.373179092,0.104695105,0.016491754,0.390040931,0.037050092,0.00208085,0.671631907,0.998858162
0,0.61143862,0.808799466,0.000502441,0.458755441,0.000136014,0,0.165058362,0.372815841,0.070774254,0.049475262,0.384930237,0.022487593,0.002069765,0.671575401,0.998752783
0,0.591706424,0.809034993,7760000000,0.460852352,0.000328033,0,0.160591631,0.375665959,0.134836896,0.107946027,0.382454038,0.027654747,0.001926657,0.671573618,0.998860935
0,0.612072817,0.809626479,0.000351419,0.462964361,0.000135014,0,0.189288273,0.378786185,0.098950933,0.016491754,0.389950476,0.013851562,0.002386986,0.671584858,0.998913856
0,0.593039681,0.809281326,4490000000,0.598624426,0.000342034,0,0.181661118,0.383741291,0.033285969,0.106446777,0.389000701,0.017510807,0.002117147,0.671577923,0.998915012
0,0.601673417,0.809436001,932000000,0.471206059,0.00020402,0.148598036,0.184610847,0.379698968,0.112676482,0.103448276,0.394812419,0.033724549,0.002482657,0.671574429,0.999005138
0,0.595828709,0.809305413,5230000000,0.479805071,0.000508051,0,0.187139185,0.386870832,0.096139311,0.071964018,0.39126207,0.185079867,0.002225201,0.671609712,0.998952333
0,0.59703945,0.809308668,7760000000,0.463106951,0.000320032,0.812430408,0.18448443,0.376196863,0.075732382,0.074962519,0.390968092,0.006180927,0.00223468,0.671574146,0.998946556
0,0.590358754,0.808975102,7050000000,0.460776864,0.000235024,0,0.161771522,0.374976715,0.144360129,0.026986507,0.388910246,0.001319602,0.00198319,0.671550187,0.998846261
0,0.593450468,0.809144879,6780000000,0.462390646,0.000216022,0,0.175677384,0.377342498,0.112222995,0.092953523,0.387338595,0.027852612,0.001998303,0.671580222,0.998898719
0,0.599410484,0.80928367,0.000103495,0.473762613,0.000978098,0,0.172011293,0.381217168,0.081809112,0.131934033,0.391827412,0.118891472,0.002190041,0.671576359,0.998958573
0,0.595698987,0.808699735,0.00010546,0.46392894,0.000278028,0,0.160970882,0.378292538,0.106871844,0.071964018,0.388853712,0.019036351,0.001975877,0.671564927,0.998897102
0,0.595720607,0.809311662,4130000000,0.459860933,0.000221022,0,0.175508828,0.373747252,0.138374097,0.16191904,0.392053549,0.014928319,0.002251272,0.671571371,0.998961577
0,0.59818533,0.80948183,6070000000,0.477211612,0.000309031,0.095859905,0.199148793,0.380304385,0.066964961,0.11844078,0.394077475,0.199464776,0.002791105,0.671619844,0.998982607
0,0.59647732,0.809271171,4720000000,0.469749964,0.000406041,0,0.176815136,0.379978391,0.034646431,0.134932534,0.392630198,0.101369629,0.002150054,0.671594227,0.998967817
0,0.49424898,0.801096991,0.000572169,0.464053077,0.000325033,0,0.142514011,0.388118923,0.180306557,0.008995502,0.25084236,0.00688568,0.001918997,0.671575156,0.996804195
0,0.598898802,0.809286404,9200000000,0.466987075,0.000185019,0,0.174413215,0.380742148,0.080630045,0.149925037,0.391985708,0.0244414,0.002189561,0.671565348,0.998961808
0,0.594877412,0.809281456,391000000,0.463408906,0.000165017,0,0.175635245,0.378236653,0.123499713,0.146926537,0.390775876,0.00284149,0.002141427,0.671572833,0.998950369
0,0.595144064,0.809259323,4290000000,0.462925778,0.000276028,0,0.166027559,0.379745539,0.140157814,0.089955022,0.390640194,0.00765907,0.002132137,0.671573011,0.998950716
0,0.591843353,0.809206072,5300000000,0.467344388,0.000227023,0,0.17420252,0.378618531,0.111164858,0.068965517,0.383867393,0.040219712,0.001946058,0.671565362,0.998887742
0,0.604044451,0.809318693,0.000140845,0.466901521,0.000206021,0,0.173486157,0.379773481,0.09344862,0.101949025,0.393037245,0.043969857,0.002246212,0.671578886,0.998995548
0,0.602646334,0.809307366,0.000136682,0.47797321,0,0,0.177025831,0.377025819,0.026241799,0.058470765,0.392347527,0.043030411,0.002230851,0.67157245,0.998977292
0,0.598733046,0.80888136,0.000173917,0.470335422,0.000291029,0,0.171758459,0.380323013,0.06926263,0.092953523,0.38896678,0.037124772,0.002033798,0.671570492,0.998877459
0,0.599691549,0.809390301,9370000000,0.476679835,0.00040004,0.024698856,0.201129325,0.38537126,0.043897572,0.11844078,0.392720653,0.035316914,0.002444826,0.671574846,0.998972785
0,0.60566598,0.809371553,0.000124078,0.461832029,0.000193019,0.211762324,0.180396949,0.375861555,0.148290353,0.137931034,0.396610208,0.062360153,0.002319367,0.671571801,0.999029865
0,0.602105825,0.809309839,0.000153681,0.460862417,0.000167017,0.420690353,0.17462391,0.375675273,0.095323034,0.07946027,0.391589969,0.112667831,0.002234464,0.671568687,0.99895164
0,0.59933121,0.809153342,0.000123847,0.461174438,0.000176018,0,0.179807003,0.37591744,0.069957977,0.046476762,0.391239456,0.009989964,0.002076185,0.671521776,0.998936966
0,0.598178123,0.809308798,9190000000,0.467086049,0,0,0.163878471,0.378199396,0.039755721,0.128935532,0.391635196,0.076297328,0.002235255,0.671582753,0.998950369
0,0.592419897,0.809117668,7570000000,0.467928168,0.00010201,0,0.186380683,0.379335718,0.029506908,0.098950525,0.386117456,0.019816331,0.001945104,0.671574187,0.998874223
0,0.603417461,0.80947506,0.000119568,0.476590926,990000000,0.107601984,0.232480721,0.380127417,0.110076488,0.136431784,0.395264693,0.02074224,0.00257367,0.671571283,0.99900664
0,0.599179867,0.809348248,6730000000,0.462425874,0.000256026,0.28707359,0.178121445,0.377892031,0.137920609,0.173913043,0.393885258,0.038601743,0.002365471,0.671568459,0.998991042
0,0.591944248,0.808998407,0.000164319,0.460414517,0.000438044,0,0.142724706,0.373318803,0.15651359,0.082458771,0.387700414,0.007805781,0.001975481,0.671567226,0.998781901
0,0.607525332,0.809371944,0.00013171,0.468332453,0.000194019,0.237675878,0.189456829,0.387615961,0.112555552,0.272863568,0.398984645,0.031233033,0.002333089,0.67156293,0.999060486
0,0.60431831,0.809380797,8200000000,0.464398648,0.000512051,0.260856362,0.200286545,0.377053761,0.144511292,0.391304348,0.408064042,0.340377191,0.002411247,0.671572337,0.999058868
0,0.600260886,0.809371423,5020000000,0.468818936,0.00029903,0.084522725,0.178879946,0.384532991,0.143936875,0.128935532,0.396259696,0.082241225,0.00245054,0.671579564,0.999025475
0,0.593645051,0.809272863,4810000000,0.46669183,0,0,0.166280393,0.379494058,0.063639387,0.196401799,0.389498202,0.13293745,0.002113815,0.671587323,0.998921482
0,0.591043399,0.808885006,0.00022445,0.449003967,0,0,0.157515486,0.366761671,0.04423013,0.014992504,0.365425929,0.312504489,0.002040681,0.672223646,0.998703676
0,0.603748973,0.809355148,0.000117255,0.462323545,0.000338034,0.336066403,0.184273735,0.37732387,0.141427578,0.137931034,0.396904186,0.099666574,0.002315187,0.671580017,0.999013573
0,0.593969357,0.809224951,6980000000,0.469362455,0.000267027,0,0.161181577,0.396268768,0.140853161,0.20089955,0.388865019,0.046372999,0.002030919,0.671577478,0.998904843
0,0.600455469,0.809386656,3450000000,0.489997735,0,0.239497925,0.199106654,0.380062218,0.034283641,0.187406297,0.395569978,0.350420077,0.002775462,0.67157991,0.999044309
0,0.621499301,0.809446417,0.000219016,0.480523053,0.000316032,0.406822553,0.179427753,0.384318766,0.078392841,0.077961019,0.395683047,0.065939231,0.002359026,0.671558046,0.999197293
0,0.596448493,0.809318433,2380000000,0.463559884,0.000450045,0.017916793,0.177194387,0.380257815,0.187350727,0.235382309,0.397333846,0.024101567,0.002297166,0.671572042,0.998990579
0,0.600851843,0.809226774,0.000167095,0.46493378,0.000281028,0,0.164004888,0.383424612,0.164283339,0.12143928,0.390515818,0.056018849,0.002144307,0.671568816,0.998918131
1,0.600253679,0.809243439,0.000112399,0.459176501,0.00040304,0,0.166364671,0.372033456,0.175439127,0.077961019,0.392268379,0.008955108,0.002161642,0.671568962,0.998963195
0,0.601089667,0.809607861,0.000104073,0.471952559,0.000249025,0,0.211790485,0.377705749,0.106992774,0.053973013,0.394190543,0.055032431,0.002754022,0.67160242,0.998984918
0,0.597479064,0.809339394,4560000000,0.465079725,0.000260026,0,0.177995028,0.378935211,0.134081084,0.110944528,0.395355148,0.015992213,0.002335304,0.671573654,0.998985495
0,0.605918217,0.809358533,0.000268161,0.469275224,0,0,0.178753529,0.377100332,0.051606857,0.035982009,0.39043667,0.150578988,0.002276944,0.671514999,0.998898373
